c-files	sizeInCharsC	sizeInCharsAST	comma-operators	main	main-argc	bitfields	max-array-dim	max-array-len-per-dim	arrays	pointers	structs	unions	packed-struct	divs	muls	pre-incr-operator	pre-decr-operator	post-incr-operator	post-decr-operator	unary-plus-operator	funcs	longlong	float	jump	volatiles	compound-assignment	consts	inline-function	volatile-pointers	const-pointers	global-variables	builtin-func	int8_t	uint8_t	int16_t	uint16_t	int32_t	uint32_t	int64_t	uint64_t
pr41893-2.c	35	215	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr81737.c	33	210	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr48197.c	288	1291	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0
pr77407.c	86	459	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr82404.c	196	521	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr70152.c	137	871	0	0	0	0	1	64	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	6	2	0	0	0	0	0	0	0	0
pr40900.c	53	205	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
pr54089-6.c	239	1338	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr45721_0.c	52	394	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr14490-2.c	27	204	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr48739-1.c	151	995	2	0	0	0	1	0	0	2	0	0	0	0	0	2	0	1	0	2	1	0	0	1	0	7	0	0	0	0	3	1	0	0	0	0	0	0	0	0
pr69802.c	142	862	1	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr51410.c	27	214	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr79186.c	78	556	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0
pr79512.c	71	337	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr83329.c	78	626	2	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0
pr60647-2.c	318	2099	17	0	0	0	1	0	0	11	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0
pr41900.c	70	378	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
predict-7.c	94	539	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0
pr37924.c	477	2261	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	8	0	0	0	0	4	8	0	0	0	0	0	0	0	0
pr49602.c	71	503	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr71253.c	214	1195	2	0	0	0	1	0	0	4	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0
pr22308-1.c	71	362	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
pr68428.c	191	1050	0	0	0	0	1	4	2	0	0	0	0	0	0	4	0	0	0	4	1	0	0	2	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr84154-1.c	240	1088	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr78938.c	93	628	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr29521.c	71	500	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr39874.c	182	869	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
pr19689.c	111	656	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0
pr48929.c	213	1238	8	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	2	0	0	1	1	0	0	0	0	0	0	0	0
pr68305.c	46	378	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr32069.c	58	275	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr54132.c	149	894	2	1	0	0	1	1024	1	1	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	3	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr56695.c	52	450	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr55702.c	31	140	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr68570.c	145	880	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	10	0	0	0	0	7	0	0	0	0	0	0	0	0	0
pr52686.c	131	653	0	0	0	0	1	4	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr52483-2.c	818	4154	8	0	0	0	1	5	0	16	0	0	0	0	0	0	0	0	0	0	16	4	0	8	16	8	0	0	16	0	0	0	0	0	0	0	0	0	0	0
pr70799-2.c	70	538	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr30551-3.c	17	152	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr67317-1.c	190	719	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
pr79066.c	92	528	0	0	0	0	1	2	1	0	0	2	0	1	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr49032.c	85	528	17	1	0	0	1	18	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr49871.c	29	197	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr64387.c	128	682	0	0	0	0	1	256	1	2	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0
pr64756.c	201	1071	2	1	0	0	1	0	0	6	0	0	0	0	0	0	0	1	1	0	2	0	0	1	1	3	0	0	0	0	6	1	0	0	0	0	0	0	0	0
pr71426.c	18	166	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr44539.c	189	1009	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0
pr67465.c	290	1743	5	1	0	0	1	2	1	0	0	0	0	0	0	0	0	4	0	0	3	0	0	4	0	8	0	0	0	0	6	1	0	0	0	0	0	0	0	0
pr77975.c	152	686	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr21380.c	380	1520	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	11	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr52113.c	67	364	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr77988.c	146	769	3	1	0	0	1	1	1	1	0	0	0	0	0	0	0	2	0	0	1	0	0	3	0	2	0	0	0	0	4	1	0	0	0	0	0	0	0	0
pr45913.c	184	1055	9	0	0	0	1	128	2	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	4	3	0	0	0	0	0	0	0	0
pr68671.c	194	929	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	2	0	1	0	0	2	1	0	0	0	0	0	0	0	0
pr25989.c	130	623	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr15262.c	281	1588	6	1	0	0	1	0	0	4	3	0	0	0	0	0	0	0	0	0	3	0	4	2	0	9	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr63941.c	134	1130	7	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0
pr71727.c	249	1019	0	0	0	0	1	128	1	1	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0
pr32230.c	310	1148	0	0	0	0	1	1	2	4	4	0	0	0	0	0	0	1	0	0	1	0	2	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0
pr28778.c	323	1615	0	0	1	0	1	32	1	7	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	3	4	0	0	4	5	1	0	0	0	0	0	0	0	0
pr36881.c	209	756	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	7	2	0	0	2	0	0	0	0	0	0	0	0	0	0
pr53397-2.c	216	1068	2	0	0	0	1	16384	1	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr80901.c	145	847	3	1	0	0	1	70	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	3	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0
pr30564-2.c	187	856	5	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0
pr47381.c	104	461	2	0	0	0	1	3	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
pr55130.c	101	587	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr53465.c	182	1014	3	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	3	2	0	0	1	2	1	0	0	0	0	0	0	0	0
pr56246.c	88	316	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr58443-2.c	30	224	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr53568-1.c	602	2476	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	8	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
pr70738-6.c	38	368	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0
predict-5.c	200	970	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	5	0	0	0	0	3	4	0	0	0	0	0	0	0	0
pr81471.c	126	541	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
pr84217.c	91	444	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr53410-1.c	58	487	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0
pr79179.c	96	581	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr71680.c	88	505	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
pr20126.c	355	2190	13	0	1	0	1	3	1	9	1	0	0	0	0	0	0	0	0	0	3	0	0	5	0	5	5	0	0	5	6	2	0	0	0	0	0	0	0	0
pr50838.c	536	1826	0	0	0	0	1	1024	1	6	2	0	0	1	0	0	0	2	1	0	1	0	0	0	0	1	3	0	0	3	8	0	0	0	0	0	0	0	0	0
pr85252.c	91	570	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr84154-3.c	276	1646	6	0	0	0	1	3	0	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr68833-1.c	153	802	2	0	0	0	1	131072	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	2	3	0	0	0	0	0	0	0	0
pr79428-5.c	17	25	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr54089-4.c	45	312	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr21964-1.c	97	585	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
pr64199.c	37	239	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr43237.c	151	1039	0	0	0	0	1	0	2	6	4	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	6	2	0	0	0	0	0	0	0	0
pr61446.c	160	705	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
pr71581.c	112	663	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr19633.c	134	878	6	0	0	0	1	0	0	1	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	7	1	0	0	0	0	0	0	0	0
pr60891.c	96	671	5	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0
pr70115.c	122	603	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr45849.c	290	1166	1	0	0	0	1	0	0	6	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	5	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr67915.c	116	921	6	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	3	0	0	0	0	7	0	0	0	0	0	0	0	0	0
pr18809-1.c	35	252	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr37883.c	75	474	2	0	0	0	1	0	0	3	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr64882.c	271	1549	5	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	1	0	3	6	0	1	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0
pr55660_0.c	79	482	2	0	0	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr48374.c	89	293	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr58662.c	162	993	5	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	2	1	3	0	0	0	0	6	1	0	0	0	0	0	0	0	0
pr80903.c	163	809	2	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	2	1	0	0	1	0	5	1	0	0	0	1	0	0	0	0	0	0	0	0	0
pr70725.c	176	1076	1	0	0	0	1	100	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0
pr57777.c	115	593	2	0	0	0	1	2	1	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr82989.c	202	1120	2	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	6
pr50222.c	560	1925	3	0	0	0	1	256	1	4	3	0	0	1	1	0	0	1	0	0	1	0	0	1	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0
pr58145-1.c	307	1481	0	0	0	1	1	0	0	3	8	0	0	0	0	0	0	0	0	0	4	0	0	0	4	4	0	0	3	0	2	0	0	0	0	0	0	0	0	0
pr67808.c	243	1285	2	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	6	0	3	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr48344-1.c	30	227	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr78365.c	167	1264	6	0	0	0	1	0	0	4	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	9	1	0	0	0	0	0	0	0	0
pr49030.c	285	1288	3	0	0	0	1	0	0	5	0	0	0	0	1	0	0	1	1	0	1	2	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr32176.c	184	880	1	0	0	0	1	21	1	0	0	0	0	0	0	0	0	2	0	0	1	0	1	2	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0
pr48022-1.c	219	1182	0	0	0	0	1	1	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	8	0	0	8	0	0	0	0	0	0	0	0	0	0
pr84427.c	152	1055	7	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	1	0	3	0	0	0	0	11	0	0	0	0	0	0	0	0	0
pr52578.c	111	771	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr33133.c	1786	6898	283	0	0	0	1	8	2	8	0	0	0	3	0	0	0	2	1	0	1	0	0	0	0	7	0	0	0	0	5	1	0	0	0	0	0	0	0	0
pr42706.c	136	722	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0	1	2	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0
pr52210.c	71	550	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr52255.c	87	671	4	0	0	0	1	10	2	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
pr37078.c	67	314	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr11459-1.c	10	66	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr41470.c	92	731	0	0	0	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr17252.c	66	427	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
pr46966.c	83	513	1	0	0	0	2	1000	2	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr54236-2.c	1944	13873	111	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr67317-3.c	178	707	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
pr56366.c	105	691	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0
pr64769.c	45	179	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr29446.c	217	976	4	0	0	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr55010.c	82	452	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr39545-2.c	75	369	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr37248-1.c	97	484	0	0	0	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr59963-2.c	400	2135	21	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	19	5	0	0	0	0	0	0	0	0
pr62554.c	234	1303	5	0	0	0	1	2	1	1	1	2	0	0	0	1	0	0	0	1	1	0	0	1	0	4	0	0	0	0	12	0	0	0	0	0	0	0	0	0
pr65044.c	31	212	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr48765.c	1756	5770	60	0	0	1	1	64	2	11	1	0	0	3	0	0	0	6	0	0	2	0	0	1	0	6	0	0	0	0	19	1	0	0	0	0	0	0	0	0
pr71371.c	157	828	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0
pr53447-2.c	37	217	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr63554.c	108	470	4	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0
pr43317.c	135	648	1	0	0	0	1	0	1	3	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr56824.c	151	410	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr62178.c	184	1199	4	0	0	0	4	0	6	0	0	0	0	0	1	0	0	3	0	0	1	0	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr66232-10.c	41	306	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr57861.c	213	1486	7	1	0	0	1	0	0	2	0	0	0	0	1	0	0	1	0	0	2	0	0	2	0	7	0	0	0	0	12	1	0	0	0	0	0	0	0	0
pr58137.c	318	1346	0	0	0	0	1	0	0	6	4	0	0	1	0	0	0	1	0	0	1	0	0	0	0	4	0	0	0	0	6	0	0	0	0	0	0	0	0	0
pr85073.c	59	336	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr82563.c	144	747	2	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr24561.c	23	110	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr80281.c	122	602	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr70876.c	71	491	2	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr66076.c	128	643	3	0	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr83563.c	60	351	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr84830.c	200	899	1	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	2	1	0	0	2	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr40457-3.c	30	265	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr81650.c	42	222	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr81736-1.c	33	222	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
